Dataset,Run_ID,Variant,Model,Number_Users,Number_Items,Number_Interactions,Density,Sparsity,Avg_User_Degree,Avg_Item_Degree,rmse_mean,Precision@10_mean,Recall@10_mean,NDCG@10_mean,MRR@10_mean,Coverage@10_mean,CatalogItems_mean,UniqueRecItems@10_mean,ItemCV@10_mean,UserCoverage@10_mean,FixedEval_mean,FixedEvalUsers_mean,FixedEvalCandidates_mean,EEL@10_mean,RecGini_mean,RecEntropy_mean,1-Gini@10_mean,ARP@10_mean,APLT@10_mean,LTShare@10_mean,EPC@10_mean,EFD@10_mean,EPC_rel@10_mean,EFD_rel@10_mean,ILS_mean,Diversity_mean
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p50_seed42,NeuMF,278214,11941,1979429,0.000595827096813622,0.999404172903186,7.11477136305146,165.767439912905,,0.00846882141691153,0.0846882141691152,0.0465333910297171,0.0351103286020034,0.939353300551334,2237,2101.33333333333,1.95003834483941,0.0846882141691152,1,5105,5110105,0.0043125017649514,0.675525734278379,9.78034729658727,0.324474265721621,2768.13830884754,0.000216192139827795,0.0626314071172054,0.98953398761745,10.1819767582761,0.00996639700533267,0.0874353840455541,0.0556778779978859,0.944322122002114
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p50_seed43,BPR,278117,11927,1979429,0.000596734535999612,0.999403265464,7.11725281086737,165.962018948604,,0.0117335945151812,0.117335945151812,0.0684533825426929,0.0535805751182833,0.303978542691104,2237,680,5.15988907659801,0.117335945151812,1,5105,5110105,0.00684883779670916,0.956440740573674,6.95234045748584,0.0435592594263263,5283.22579823702,4.41155903384529e-05,0.0234410708455762,0.978863931683956,8.75401877535831,0.0145957527316595,0.121498716362245,0.0948677962361163,0.905132203763884
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p50_seed43,ItemKNN,278117,11927,1979429,0.000596734535999612,0.999403265464,7.11725281086737,165.962018948604,,0.0151616062683643,0.151616062683643,0.0836904462236995,0.063150583772523,0.524810013410818,2237,1174,3.74708090206487,0.151616062683643,1,5105,5110105,0.0058546327827369,0.900342411504104,8.08203074438435,0.0996575884958956,4192.52632713026,8.50661770698289e-05,0.0316356513222331,0.98374602806096,9.2343226209057,0.017977808333407,0.158691336057293,0.0845039707626375,0.915496029237362
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p50_seed43,LightGCN,278117,11927,1979429,0.000596734535999612,0.999403265464,7.11725281086737,165.962018948604,,0.0115768854064643,0.115768854064643,0.065667387832633,0.0504575605408123,0.354045596781404,2237,792,4.02451358898261,0.115768854064643,1,5105,5110105,0.0067924265561888,0.927865794328595,7.71254210604901,0.0721342056714055,4597.00092719556,1.34841120000562e-05,0.00344760039177277,0.981562819143408,8.89929002756831,0.0140294181815763,0.117985466305337,0.0855133836293169,0.914486616370683
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p50_seed43,MultiVAE,278117,11927,1979429,0.000596734535999612,0.999403265464,7.11725281086737,165.962018948604,,0.0121580150179563,0.121580150179563,0.068663990311302,0.0526093828542408,0.305915660855312,2237,684.333333333333,4.03599293972557,0.121580150179563,1,5105,5110105,0.00699395921475833,0.933907016868634,7.61917521706023,0.0660929831313656,4464.67925563173,1.81786845707949e-05,0.00643160300359125,0.982328853572327,8.95862507715923,0.0146867419086276,0.124141742455086,0.0864003089005507,0.913599691099449
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p50_seed43,NeuMF,278117,11927,1979429,0.000596734535999612,0.999403265464,7.11725281086737,165.962018948604,,0.00822722820763957,0.0822722820763957,0.0450639700488834,0.033892490503656,0.949187900461928,2237,2123.33333333333,1.74632763321411,0.0822722820763957,1,5105,5110105,0.00427902870395671,0.649495390423487,9.9471266527922,0.350504609576513,2569.96035259549,0.000236380982213799,0.0693176624224616,0.990305819258407,10.3159641687908,0.00965157146946521,0.0849077482354888,0.0530895476218308,0.946910452378169
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p50_seed44,BPR,278070,11940,1979429,0.00059618557659252,0.999403814423408,7.11845578451469,165.781323283082,,0.0120274240940255,0.120274240940255,0.0686952397679268,0.0530916883022662,0.310832960810609,2237,695.333333333333,5.06458758718981,0.120274240940255,1,5105,5110105,0.00682407909796993,0.954405127547215,7.01234598396838,0.0455948724527854,5202.1032647731,4.38765570338674e-05,0.0226640548481881,0.979153214595719,8.78829189993017,0.0146520064648175,0.12192873293958,0.0943624535442377,0.905637546455762
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p50_seed44,ItemKNN,278070,11940,1979429,0.00059618557659252,0.999403814423408,7.11845578451469,165.781323283082,,0.0148285994123408,0.148285994123408,0.0831489783768368,0.0633686239758718,0.518551631649531,2237,1160,3.77276791012606,0.148285994123408,1,5105,5110105,0.00584956876580559,0.901149529964579,8.06970125319744,0.0988504700354207,4216.77516160627,8.23627731397662e-05,0.0307541625857003,0.983686422305179,9.23404719278529,0.017856611910593,0.157604518519798,0.0847678661499641,0.915232133850036
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p50_seed44,LightGCN,278070,11940,1979429,0.00059618557659252,0.999403814423408,7.11845578451469,165.781323283082,,0.0118837740777016,0.118837740777016,0.0678826044601281,0.052418989578637,0.360005960363582,2237,805.333333333333,4.03989733716138,0.118837740777016,1,5105,5110105,0.00676772628356188,0.927446128689813,7.71579211730987,0.0725538713101866,4629.36563499837,1.28630267451808e-05,0.0031211230819458,0.981303933230051,8.88351408619332,0.0145083795777999,0.122328200674482,0.0859916279136911,0.914008372086309
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p50_seed44,MultiVAE,278070,11940,1979429,0.00059618557659252,0.999403814423408,7.11845578451469,165.781323283082,,0.0125693764283382,0.125693764283382,0.0718887549173369,0.05552650943934,0.283266279243034,2237,633.666666666667,4.1377320403924,0.125693764283382,1,5105,5110105,0.00711607771486573,0.936204810001694,7.56569058875822,0.0637951899983058,4557.91692458374,1.38767043514884e-05,0.00541952334312765,0.981967432201763,8.92145194367019,0.0153811350405494,0.130416782626565,0.0870761830213441,0.912923816978656
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_addback_from_kcore5_p50_seed44,NeuMF,278070,11940,1979429,0.00059618557659252,0.999403814423408,7.11845578451469,165.781323283082,,0.00825987593862227,0.0825987593862227,0.0457323436626929,0.0346721753234976,0.932796900610937,2237,2086.66666666667,1.8571684360122,0.0825987593862227,1,5105,5110105,0.00432758612130553,0.675057766927278,9.83679960183863,0.324942233072722,2702.94175644793,0.000194920211508968,0.0556186745021221,0.989773937024844,10.1993701898506,0.00979030110636767,0.0858100072953775,0.0547968647934079,0.945203135206592
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_plain,BPR,5105,2237,474181,0.0415223971169587,0.958477602883041,92.8856023506366,211.971837282074,,0.0125367286973555,0.125367286973555,0.0721742234835038,0.0560461524908146,0.32856504246759,2237,735,4.79430526711439,0.125367286973555,1,5105,5110105,0.00671777869936266,0.948050965486914,7.20644987109297,0.0519490345130861,1161.66880182827,0.00101138436017916,0.0188769180541952,0.753939555328137,8.75864317563559,0.0107081178512593,0.131364373256515,0.322202741784307,0.677797258215693
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_plain,ItemKNN,5105,2237,474181,0.0415223971169587,0.958477602883041,92.8856023506366,211.971837282074,,0.0142213516160627,0.142213516160627,0.0798886104970554,0.0609606206178194,0.563701385784533,2237,1261,4.4216171052662,0.142213516160627,1,5105,5110105,0.005596518988209,0.915662373132439,7.71706380082527,0.084337626867561,1071.10166503428,0.00229688268452573,0.0441919686581783,0.776508173963584,8.99729353788593,0.0123734101569466,0.149459278204809,0.308274571902796,0.691725428097204
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_plain,LightGCN,5105,2237,474181,0.0415223971169587,0.958477602883041,92.8856023506366,211.971837282074,,0.0122428991185113,0.122428991185113,0.0715209241244649,0.0560130642745726,0.215914170764417,2237,483,5.23687338434963,0.122428991185113,1,5105,5110105,0.00733717957443867,0.962811283417727,6.78430863329825,0.0371887165822729,1214.1345870062,0.000620809067752348,0.0155337904015671,0.743005169513683,8.65807675442143,0.0105234240300653,0.129478967949811,0.336825690494908,0.663174309505092
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_plain,MultiVAE,5105,2237,474181,0.0415223971169587,0.958477602883041,92.8856023506366,211.971837282074,,0.0118576558929154,0.118576558929154,0.0665518466578159,0.0508538677196855,0.0630308448815378,2237,141,7.53216649445999,0.118576558929154,1,5105,5110105,0.00847510042896144,0.984132858313913,5.49801219468508,0.0158671416860875,1470.20417238002,2.84497087673478e-06,0.000137120470127326,0.690736245498379,8.26170719731263,0.00945597186989657,0.118263523860507,0.39670715979541,0.60329284020459
Steam,steam_addback_k50_from_k5_common_test_20260511_214420,kcore50_plain,NeuMF,5105,2237,474181,0.0415223971169587,0.958477602883041,92.8856023506366,211.971837282074,,0.0114985308521058,0.114985308521058,0.0659962945977852,0.0511494333286694,0.842497392340933,2237,1884.66666666667,3.0376486574059,0.114985308521058,1,5105,5110105,0.00460930629009221,0.793208612287509,8.97615509115426,0.206791387712491,856.079288279465,0.00577273588254641,0.0886842964413973,0.819931906014106,9.51825228078643,0.0100886176736514,0.12289306638139,0.237723512333248,0.762276487666752
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p10_seed42,BPR,12550,435634,7764329,0.0014201637922341586,0.9985798362077658,618.6716334661354,17.82305559253869,,0.003334036716606879,0.03334036716606879,0.018483899035740905,0.013981375415749757,0.09175441311311842,432971.0,39727.0,4.3490998317848355,0.03334036716606879,,,,0.0002245078152748228,0.9454125729287951,14.843975420765084,0.0545874270712049,224.1715024266723,0.0020907277017060293,0.13024899767883522,0.9799178495728534,15.648321378467363,0.003922375325621772,0.060676732420631006,0.06137592955372546,0.9386240704462747
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p10_seed42,ItemKNN,12550,435634,7764329,0.0014201637922341586,0.9985798362077658,618.6716334661354,17.82305559253869,,0.0027853977632411905,0.027853977632411903,0.02431246161221027,0.023197036076863044,0.08862487325940999,432971.0,38372.0,5.099388682081661,0.027853977632411903,,,,0.00023101458963048195,0.9522224155269283,14.603460203985207,0.04777758447307168,109.25947457269467,0.0015415835227203807,0.49545262713652666,0.9900960007323908,18.00083573944613,0.0052488168357582785,0.08585126532206655,0.02194246566383916,0.9780575343361608
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p10_seed42,LightGCN,12550,435634,7764329,0.0014201637922341586,0.9985798362077658,618.6716334661354,17.82305559253869,,0.0040198354083139905,0.0401983540831399,0.022426215848047135,0.017078732034418887,0.1016834845751794,432971.0,44026.0,4.0440589649783805,0.0401983540831399,,,,0.00020614509596231302,0.9373313110514898,15.02692323749092,0.06266868894851019,206.10569740451575,0.002027733090721483,0.1742667229373286,0.9815690984362098,16.016350446430526,0.004804900779269996,0.07870326826023172,0.05655599990305588,0.9434440000969442
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p10_seed42,NeuMF,12550,435634,7764329,0.0014201637922341586,0.9985798362077658,618.6716334661354,17.82305559253869,,0.005328128297109095,0.05328128297109095,0.028971110574547317,0.02165118386103826,0.11206755186836993,432971.0,48522.0,3.4805016588422966,0.05328128297109095,,,,0.00018982101323815695,0.924174055126029,15.293963089032008,0.07582594487397099,164.9728634733066,0.002983086581383413,0.21955053808820427,0.9864759896527657,16.224309152684533,0.006241742437159303,0.10294261869652592,0.05118658510299667,0.9488134148970034
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p10_seed42,MultiVAE,12550,435634,7764329,0.0014201637922341586,0.9985798362077658,618.6716334661354,17.82305559253869,,0.0023000633044946194,0.023000633044946192,0.013063344925059459,0.010043643257401435,0.020728870986740453,432971.0,8975.0,8.925295415357471,0.023000633044946192,,,,0.0006089312996448958,0.9888372402853921,12.594203579567681,0.011162759714607895,406.17953154673984,1.6848237899462416e-06,0.015055918970246886,0.9620372895561983,14.252313942165884,0.0027212467500651407,0.03939310289119598,0.07685674053416805,0.9231432594658319
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p25_seed42,BPR,12807,582451,8910274,0.0011944947752667121,0.99880550522473333,695.7346763488717,15.297894586840782,,0.006518468995487214,0.06518468995487214,0.03215755350348433,0.02234101117186526,0.08652776798959033,581767.0,50339.0,4.46256628143338,0.06518468995487214,,,,0.00017733574063469117,0.9484137611419963,15.190406479220243,0.05158623885800373,198.42557245529002,0.0001533216359843901,0.07243857596523483,0.9825139114026762,16.01613912954745,0.0069097014524074135,0.11685422196852467,0.05250219316217797,0.9474978068378219
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p25_seed42,ItemKNN,12807,582451,8910274,0.0011944947752667121,0.99880550522473333,695.7346763488717,15.297894586840782,,0.01205081063011867,0.12050810630118669,0.08654926080981108,0.07586753738767778,0.07562305871594642,581767.0,43995.0,5.818863785149429,0.12050810630118669,,,,0.0001983506914143719,0.962199901459675,14.693136724169092,0.037800098540324956,89.51100618418853,0.00027046779075160264,0.5078221627945847,0.9917309814851661,18.507015824545437,0.01890764820269058,0.3506488477558154,0.016133670731483796,0.9838663292685162
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p25_seed42,LightGCN,12807,582451,8910274,0.0011944947752667121,0.99880550522473333,695.7346763488717,15.297894586840782,,0.009259568778204913,0.09259568778204914,0.048500673533836906,0.03526774936393856,0.09848788260592299,581767.0,57297.0,4.119023679767194,0.09259568778204914,,,,0.00015905031552035563,0.9389906294760209,15.407760578148,0.061009370523979145,179.12784556242687,0.00016647196782531432,0.1415343473173993,0.9842893635289721,16.491946160078523,0.010502797207610014,0.18427422706895813,0.04593422294478711,0.9540657770552129
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p25_seed42,NeuMF,12807,582451,8910274,0.0011944947752667121,0.99880550522473333,695.7346763488717,15.297894586840782,,0.01164131706501755,0.1164131706501755,0.06063477659788874,0.04386220614492385,0.11093100846215065,581767.0,64536.0,3.5343526969720123,0.1164131706501755,,,,0.00014340506178479537,0.9249485586447065,15.696183132414507,0.07505144135529351,139.95259903058667,0.00037751003911488994,0.16579475179675748,0.9887668797771604,16.791980834977803,0.013185780789544937,0.23576043545576802,0.04177147489112423,0.9582285251088757
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p25_seed42,MultiVAE,12807,582451,8910274,0.0011944947752667121,0.99880550522473333,695.7346763488717,15.297894586840782,,0.003083737255557413,0.030837372555574127,0.01749572093050676,0.013450709550074417,0.028506257659853516,581767.0,16584.0,7.853368506573462,0.030837372555574127,,,,0.0003924598650679306,0.9851833267749464,13.470372192691288,0.014816673225053645,334.0004512786228,1.905864746359132e-06,0.01307036603710513,0.9694104731239376,14.796153806628302,0.0036823651344479492,0.05499183420232144,0.06823235507333505,0.9317676449266649
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p50_seed42,BPR,12872,632406,10820183,0.0013292069188184483,0.99867079308118156,840.5984307022995,17.109551459031067,,0.013189655172413795,0.13189655172413794,0.06497160458345641,0.044985227894710655,0.09882749982603856,632324.0,62491.0,4.141782076165984,0.13189655172413794,,,,0.00014617293716063053,0.9387273169640563,15.526226143933046,0.06127268303594369,174.91383228840127,0.0001630866903658957,0.06512539184952978,0.9845756611271594,16.595126799711277,0.014095962228408582,0.25268522298974866,0.04653883396730769,0.9534611660326923
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p50_seed42,ItemKNN,12872,632406,10820183,0.0013292069188184483,0.99867079308118156,840.5984307022995,17.109551459031067,,0.039608150470219435,0.39608150470219433,0.2904467843176359,0.2568222247101557,0.08964075379077814,632324.0,56682.0,5.43841135864671,0.39608150470219433,,,,0.0001589006358538593,0.9523385053444795,15.07144029684018,0.0476614946555205,78.84780564263323,0.0003471062164266205,0.44177115987460813,0.9928715365857261,18.746030748016462,0.06370305396865804,1.2363941620869274,0.014207948724453249,0.9857920512755468
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p50_seed42,LightGCN,12872,632406,10820183,0.0013292069188184483,0.99867079308118156,840.5984307022995,17.109551459031067,,0.015689655172413795,0.15689655172413794,0.08177100922927936,0.059160571229536746,0.10838905371296993,632324.0,68537.0,3.8804804302762195,0.15689655172413794,,,,0.00013481942211515034,0.9301240115309635,15.69282584124002,0.06987598846903653,159.4742946708464,0.00018872864138449962,0.13628526645768024,0.9859752951412695,17.002940376192914,0.017791492772870916,0.32379330740528156,0.04026084395715362,0.9597391560428463
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p50_seed42,NeuMF,12872,632406,10820183,0.0013292069188184483,0.99867079308118156,840.5984307022995,17.109551459031067,,0.021167711598746083,0.2116771159874608,0.11419739486152962,0.08469631661442005,0.1231473105559808,632324.0,77869.0,3.307132662244025,0.2116771159874608,,,,0.00012002343764766663,0.9130002789435774,15.993721425520267,0.08699972105642262,122.54010971786835,0.00030018996219021403,0.10558777429467087,0.9900855080804637,17.340483389987817,0.02493361841843037,0.4597519017680755,0.037876365440673215,0.9621236345593268
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p50_seed42,MultiVAE,12872,632406,10820183,0.0013292069188184483,0.99867079308118156,840.5984307022995,17.109551459031067,,0.0038244514106583077,0.03824451410658307,0.021527895726278744,0.016422009503906054,0.03448390382145862,632324.0,21805.0,7.103942434537127,0.03824451410658307,,,,0.0003235474057952239,0.9817279074710034,13.891374317979608,0.018272092528996642,298.87923197492165,3.243475173995309e-06,0.009835423197492164,0.9727733014106023,15.249397385031985,0.004553738782325826,0.07014694130780005,0.0669312590682086,0.9330687409317914
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p100_seed42,BPR,12875,637236,14640001,0.001784405551962977,0.99821559444803698,1137.0874563106795,22.97422148152333,,0.027506265664160406,0.275062656641604,0.16108144952438547,0.1263947007896726,0.1175259446879497,637221.0,74890.0,3.981698117411518,0.275062656641604,,,,0.00013130794541053954,0.9211766188558411,15.831795839359312,0.07882338114415888,153.11188909774438,0.00023787294654419993,0.06130169172932331,0.9863592391857767,17.272526722965736,0.03464356575397296,0.5942789150868214,0.045614256228801525,0.9543857437711986
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p100_seed42,ItemKNN,12875,637236,14640001,0.001784405551962977,0.99821559444803698,1137.0874563106795,22.97422148152333,,0.0637922932330827,0.6379229323308271,0.5145676705961968,0.47516406964832714,0.10974999254575728,637221.0,69935.0,4.958864806775616,0.6379229323308271,,,,0.00013480620987057134,0.9338448166254741,15.48210857106239,0.06615518337452586,75.37990288220553,0.0005721447945839325,0.3951206140350877,0.9933747123401275,18.940871576817383,0.11224890237312993,2.1279969728459625,0.0156528963135866,0.9843471036864134
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p100_seed42,LightGCN,12875,637236,14640001,0.001784405551962977,0.99821559444803698,1137.0874563106795,22.97422148152333,,0.028015350877192983,0.28015350877192985,0.16473744319241648,0.12947662434856982,0.12052647354685424,637221.0,76802.0,3.8891784452547986,0.28015350877192985,,,,0.00012817743977871024,0.9179590821045329,15.883586153628684,0.08204091789546708,145.98644266917293,0.00028276901318637944,0.10892073934837093,0.986923527163526,17.43131476824097,0.03545329575305623,0.6084598684406674,0.039798967821941936,0.9602010321780581
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p100_seed42,NeuMF,12875,637236,14640001,0.001784405551962977,0.99821559444803698,1137.0874563106795,22.97422148152333,,0.03099937343358396,0.3099937343358396,0.18076294839498755,0.1413720312686478,0.13374951547422323,637221.0,85228.0,3.319046020682033,0.3099937343358396,,,,0.00011581431300239108,0.9014784203030416,16.137488622046746,0.0985215796969584,114.1451519423559,0.0002937906582606926,0.06759085213032581,0.9907021844742873,17.750018900609675,0.0392062850130044,0.6940006979021691,0.04155382483004079,0.9584461751699592
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_addback_from_kcore5_p100_seed42,MultiVAE,12875,637236,14640001,0.001784405551962977,0.99821559444803698,1137.0874563106795,22.97422148152333,,0.015460526315789475,0.15460526315789475,0.09397261470587977,0.07543983967856148,0.052236194350154815,637221.0,33286.0,6.093364625309083,0.15460526315789475,,,,0.0002783830805036732,0.9718276571099662,14.50126200290698,0.028172342890033786,255.54844924812028,1.150037358382858e-05,0.007542293233082708,0.9768164329299632,16.00040345173261,0.019850245369001575,0.31636352282237845,0.06650050689293278,0.9334994931070673
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_plain,BPR,10378,58229,7000365,0.011584243735983817,0.98841575626401623,674.5389285026016,120.22128149204005,,0.01965035648012501,0.1965035648012501,0.10469074552791893,0.07699098684302316,0.561980490485677,58228.0,32723.0,1.9595406210285964,0.1965035648012501,,,,0.00031225644336330317,0.7091207155236827,14.333712415078171,0.2908792844763173,301.9722433831429,0.003318727521398072,0.11783377282937788,0.9689407936307439,14.94524539743133,0.022078439951503267,0.33898228445590955,0.11025535798913826,0.8897446420108617
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_plain,ItemKNN,10378,58229,7000365,0.011584243735983817,0.98841575626401623,674.5389285026016,120.22128149204005,,0.05313995507373766,0.5313995507373767,0.3555838726677774,0.3011286211916156,0.7034759909321976,58228.0,40962.0,1.676661867359163,0.5313995507373767,,,,0.0002374621482650933,0.5789634800464155,14.84153062638201,0.4210365199535845,206.41559722629162,0.0052250443874105774,0.26747729270436565,0.9799854544765859,15.609559829255991,0.07653666253782013,1.23147997091814,0.07086824622952888,0.9291317537704713
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_plain,LightGCN,10378,58229,7000365,0.011584243735983817,0.98841575626401623,674.5389285026016,120.22128149204005,,0.02070514698701045,0.2070514698701045,0.11224824923922026,0.08360462718798493,0.5395514185615168,58228.0,31417.0,2.10597902738121,0.2070514698701045,,,,0.0003245067103254392,0.7307183555178368,14.215984360986607,0.2692816444821632,320.59032132044143,0.0027487202849364304,0.09935540580134779,0.9665040875177616,14.815161790827322,0.02361967826543558,0.36128428888134595,0.11600644662952934,0.8839935533704707
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_plain,NeuMF,10378,58229,7000365,0.011584243735983817,0.98841575626401623,674.5389285026016,120.22128149204005,,0.02050004883289384,0.20500048832893839,0.10735129834737778,0.0779027279759773,0.6426633234869822,58228.0,37421.0,1.4290175287525786,0.20500048832893839,,,,0.00027336530735794126,0.6257047439986826,14.733723185717407,0.3742952560013174,232.97116905947846,0.004158464686307002,0.1498095517140346,0.9769867936415753,15.29102587243776,0.02290414735102923,0.35774617808619524,0.09937469060077983,0.9006253093992201
Last.fm,lastfm_addback_1seed_seed42_final_20260524_130410,kcore50_plain,MultiVAE,10378,58229,7000365,0.011584243735983817,0.98841575626401623,674.5389285026016,120.22128149204005,,0.01077253638050591,0.1077253638050591,0.06001610296136522,0.04560038880284998,0.19585079343271278,58228.0,11404.0,3.494910257479607,0.1077253638050591,,,,0.0008510953990779874,0.916538202978371,12.648098507312861,0.08346179702162904,465.6192694599082,0.0002728236179814004,0.00753979880847739,0.9509282074071952,14.038539542855647,0.01222619784696648,0.17780237103591165,0.15998350833648822,0.8400164916635118
